"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-04-14","98","-2.33","5.57","Skenes, Paul",669743,694973,"field_out","hit_into_play",,,,,8,"Alex Call grounds out, third baseman Ke'Bryan Hayes to first baseman Enmanuel Valdez.","R","R","R","PIT","WSH","X",5,"ground_ball",1,2,2025,"-1.37","1.02","-0.25","2.16",,,,1,3,"Top",99.12,166.88,,,,,8.843234225471173,-142.32382400420406,-6.07162021196604,-20.75470894321445,35.310519506940466,-17.025117216678627,"3.43","1.65",18,"87.4",-6,"98.1",2436,"6.6",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.86",0.174,0.175,"0",1,0,0,2,18,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",239,"0.018","-0.181","67.0","6.8",0.211,"0.181","88.0",1,-1,"0.643","0.357",23,30,23,31,2,1,6,1,5,2,"1.38","1.37","1.37","20.9",10.82587333250441,-6.607495967874918,40.174813898641965,31.89685773524232,32.0830812604514
"ST","2025-04-14","82.9","-2.46","5.47","Skenes, Paul",669743,694973,,"called_strike",,,,,5,"Alex Call grounds out, third baseman Ke'Bryan Hayes to first baseman Enmanuel Valdez.","R","R","R","PIT","WSH","S",,,1,1,2025,"1.37","0.74","-0.04","2.72",,,,1,3,"Top",,,,,,,2.872432203998069,-120.62597377358196,-1.1749173262563501,12.57038563163749,26.85009489119029,-24.971522290249283,"3.43","1.75",,,,"82.6",2414,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.1",,,,,,,,18,3,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",87,"0","-0.064",,,,"0.064",,1,-1,"0.643","0.357",23,30,23,31,2,1,6,1,5,2,"2.61","-1.37","-1.37","18.7",,,,,
"FS","2025-04-14","94","-2.37","5.55","Skenes, Paul",669743,694973,,"foul",,,,,13,"Alex Call grounds out, third baseman Ke'Bryan Hayes to first baseman Enmanuel Valdez.","R","R","R","PIT","WSH","S",,,1,0,2025,"-1.51","0.44","-0.78","1.5",,,,1,3,"Top",,,,,,,7.462690307688733,-136.53359737878492,-5.673582542700016,-20.497093566641706,33.00164603984811,-25.59103564503559,"3.43","1.65",4,"73.8",-23,"93.6",1878,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.11",,,,,,,,18,2,"Split-Finger",1,0,0,1,0,1,0,1,"Standard","Standard",253,"0","-0.051","67.9","7.8",,"0.051","88.0",1,-1,"0.643","0.357",23,30,23,31,2,1,6,1,5,2,"2.17","1.51","1.51","18.6",25.38185629943698,-21.81412457179911,39.028345508512224,26.811554397278265,43.265792602263865
"ST","2025-04-14","84.7","-2.34","5.43","Skenes, Paul",669743,694973,,"ball",,,,,14,"Alex Call grounds out, third baseman Ke'Bryan Hayes to first baseman Enmanuel Valdez.","R","R","R","PIT","WSH","B",,,0,0,2025,"0.92","0.25","0.37","1.33",,,,1,3,"Top",,,,,,,4.489466514085849,-123.21651334363521,-3.6963475608203957,8.360626711358877,26.542907107262423,-29.032599948486368,"3.43","1.68",,,,"84.6",2457,"6.5",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.04",,,,,,,,18,1,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",80,"0","0.04",,,,"-0.04",,1,-1,"0.643","0.357",23,30,23,31,2,1,6,1,5,2,"2.95","-0.92","-0.92","21.6",,,,,
"FS","2025-04-14","94.1","-2.41","5.58","Skenes, Paul",683083,694973,"strikeout","swinging_strike",,,,,13,"Nasim Nuñez strikes out swinging.","R","L","R","PIT","WSH","S",2,,2,2,2025,"-1.15","0.08","-0.36","0.92",,,,0,3,"Top",,,,,,,7.889125528649389,-136.75857402460088,-6.588613763752768,-16.137837663435338,28.94664192428088,-29.945291557609227,"3.23","1.45",,,,"94.4",1794,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.06",,0,"0",1,0,0,,17,5,"Split-Finger",1,0,0,1,0,1,0,1,"Standard","Standard",247,"0.026","-0.235","67.9","8.2",,"0.235",,1,-1,"0.617","0.383",23,24,23,25,1,0,6,,5,1,"2.49","1.15","-1.15","19.1",18.67677677703795,-17.032817540579227,31.532650176239503,39.84505153356874,39.36925851689155
"ST","2025-04-14","84.9","-2.46","5.43","Skenes, Paul",683083,694973,,"ball",,,,,13,"Nasim Nuñez strikes out swinging.","R","L","R","PIT","WSH","B",,,1,2,2025,"1","0.6","-0.13","1.02",,,,0,3,"Top",,,,,,,3.442412367911728,-123.4310899875151,-5.0874147047635505,9.329375734514928,28.396283576113934,-25.21159743080979,"3.32","1.49",,,,"84.6",2231,"6.5",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.01",,,,,,,,17,4,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",94,"0","0.043",,,,"-0.043",,1,-1,"0.617","0.383",23,24,23,25,1,0,6,,5,1,"2.61","-1","1","21.1",,,,,
"FF","2025-04-14","96.2","-2.28","5.53","Skenes, Paul",683083,694973,,"foul",,,,,4,"Nasim Nuñez strikes out swinging.","R","L","R","PIT","WSH","S",,,1,1,2025,"-1.15","0.93","-0.74","2.46",,,,0,3,"Top",,,,,,,6.728678564265174,-139.96886585317938,-4.6983295955073245,-16.626882487580765,30.745664308727996,-19.086236756828075,"3.23","1.45",199,"75.1",54,"96.7",2400,"6.5",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.98",,,,,,,,17,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",241,"0","-0.06","68.5","7.4",,"0.06","88.0",1,-1,"0.617","0.383",23,24,23,25,1,0,6,,5,1,"1.53","1.15","-1.15","21.8",8.412731508561512,1.2449913044350012,28.499617667440056,44.788381927441804,29.624320585951192
"CU","2025-04-14","82.2","-2.44","5.55","Skenes, Paul",683083,694973,,"called_strike",,,,,7,"Nasim Nuñez strikes out swinging.","R","L","R","PIT","WSH","S",,,1,0,2025,"0.73","-0.31","-0.34","1.74",,,,0,3,"Top",,,,,,,3.346521532388223,-119.80113388783509,-1.599322258694255,6.499919460344053,21.12917549352745,-35.05706801221603,"3.23","1.44",,,,"82.5",2627,"6.2",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.26",,,,,,,,17,2,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",85,"0","-0.05",,,,"0.05",,1,-1,"0.617","0.383",23,24,23,25,1,0,6,,5,1,"3.65","-0.73","0.73","20.9",,,,,
"FF","2025-04-14","98.1","-2.3","5.59","Skenes, Paul",683083,694973,,"ball",,,,,14,"Nasim Nuñez strikes out swinging.","R","L","R","PIT","WSH","B",,,0,0,2025,"-1.09","1.1","1.2","1.85",,,,0,3,"Top",,,,,,,11.961993218112715,-142.21935530092358,-7.159116803830216,-17.447691179268144,31.579315570829632,-15.698215784371838,"3.23","1.59",,,,"98.2",2410,"6.5",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.05",,,,,,,,17,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",233,"0","0.041",,,,"-0.041",,1,-1,"0.617","0.383",23,24,23,25,1,0,6,,5,1,"1.28","1.09","-1.09","24.9",,,,,
"SL","2025-04-14","85.9","-2.34","5.35","Skenes, Paul",686611,694973,"field_out","hit_into_play",,,,,6,"Dylan Crews grounds out, pitcher Paul Skenes to first baseman Enmanuel Valdez.","R","R","R","PIT","WSH","X",1,"ground_ball",1,2,2025,"-0.04","0.62","0.66","1.93",,,657557,2,2,"Top",128.51,180.57,,,,,7.238020842436032,-124.90836136711769,-3.111136249044876,-1.8621175747781755,24.85190587688159,-25.300950365101553,"3.03","1.32",2,"67.5",-45,"86.4",2435,"6.6",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.87",0.2,0.22,"0",1,0,0,2,13,4,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",97,"0.025","-0.185","61.9","6.7",0.215,"0.185","88.0",1,-1,"0.635","0.365",23,23,23,23,1,0,6,3,5,1,"2.48","0.04","0.04","20.5",0.3775149585261355,18.551581724727768,18.254958530005556,45.08752890688885,21.036400047112146
"FF","2025-04-14","96.8","-1.96","5.48","Skenes, Paul",686611,694973,,"foul",,,,,3,"Dylan Crews grounds out, pitcher Paul Skenes to first baseman Enmanuel Valdez.","R","R","R","PIT","WSH","S",,,1,1,2025,"-0.95","1.06","0.59","2.6",,,657557,2,2,"Top",,,,,,,9.07447268038909,-140.6281860399029,-4.553164690470576,-14.767852550628785,33.0254522699196,-17.242452624628537,"3.03","1.32",189,"75.1",62,"97.5",2297,"6.8",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.67",,,,,,,,13,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",242,"0","-0.072","74.1","7.2",,"0.072","88.0",1,-1,"0.635","0.365",23,23,23,23,1,0,6,3,5,1,"1.39","0.95","0.95","25.1",-0.9823920270637163,4.604635352474703,19.153948250505206,43.53188932979158,28.35316523205214
"ST","2025-04-14","84.3","-2.32","5.34","Skenes, Paul",686611,694973,,"ball",,,,,9,"Dylan Crews grounds out, pitcher Paul Skenes to first baseman Enmanuel Valdez.","R","R","R","PIT","WSH","B",,,0,1,2025,"1.31","0.37","0.72","1.34",,,657557,2,2,"Top",,,,,,,4.477816667183727,-122.65084328246287,-3.65328746311437,12.272556770470688,25.623494047703417,-27.904799064979596,"3.03","1.25",,,,"84.6",2395,"6.6",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.87",,,,,,,,13,2,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",92,"0","0.026",,,,"-0.026",,1,-1,"0.635","0.365",23,23,23,23,1,0,6,3,5,1,"2.85","-1.31","-1.31","20.2",,,,,
"SL","2025-04-14","83.9","-2.25","5.38","Skenes, Paul",686611,694973,,"called_strike",,,,,5,"Dylan Crews grounds out, pitcher Paul Skenes to first baseman Enmanuel Valdez.","R","R","R","PIT","WSH","S",,,0,0,2025,"0.4","0.65","-0.2","2.48",,,657557,2,2,"Top",,,,,,,3.9699367066877222,-122.05001848396583,-1.5216598984067726,3.14095128200967,26.49521830996085,-25.660447913655684,"3.03","1.33",,,,"83.8",2405,"6.5",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.05",,,,,,,,13,1,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",92,"0","-0.043",,,,"0.043",,1,-1,"0.635","0.365",23,23,23,23,1,0,6,3,5,1,"2.62","-0.4","-0.4","20.0",,,,,
"FF","2025-04-14","98.6","-2.28","5.53","Skenes, Paul",657557,694973,"single","hit_into_play",,,,,4,"Paul DeJong singles on a fly ball to right fielder Andrew McCutchen, deflected by center fielder Oneil Cruz.","R","R","R","PIT","WSH","X",8,"fly_ball",1,1,2025,"-1.17","0.9","-0.62","2.45",,,,2,2,"Top",152.92,110.39,,,,,7.293494030696935,-143.27809136264057,-5.047626013434646,-17.8542191042268,34.338471640684645,-18.735336634623078,"3.45","1.54",249,"77.2",44,"99",2393,"6.7",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.81",0.077,0.077,"0.9",1,1,0,3,12,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",241,"-0.014","0.346","69.0","6.3",0.105,"-0.346","88.0",1,-1,"0.649","0.351",23,31,23,32,1,0,6,1,5,1,"1.45","1.17","1.17","21.2",8.531791911044376,3.5896205746826135,39.178667327925375,27.54467933103673,29.773918877527024
"FF","2025-04-14","98.5","-2.23","5.62","Skenes, Paul",657557,694973,,"ball",,,,,11,"Paul DeJong singles on a fly ball to right fielder Andrew McCutchen, deflected by center fielder Oneil Cruz.","R","R","R","PIT","WSH","B",,,0,1,2025,"-0.92","1.11","-0.62","3.94",,,,2,2,"Top",,,,,,,6.514928173766352,-143.3160347371402,-1.6805104101011907,-14.263424451331607,33.88071426504846,-16.682278492696852,"3.45","1.53",,,,"98.5",2336,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.14",,,,,,,,12,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",242,"0","0.028",,,,"-0.028",,1,-1,"0.649","0.351",23,31,23,32,1,0,6,1,5,1,"1.24","0.92","0.92","21.0",,,,,
"FF","2025-04-14","98","-2.17","5.6","Skenes, Paul",657557,694973,,"foul",,,,,1,"Paul DeJong singles on a fly ball to right fielder Andrew McCutchen, deflected by center fielder Oneil Cruz.","R","R","R","PIT","WSH","S",,,0,0,2025,"-1.07","1.03","-0.38","3.17",,,,2,2,"Top",,,,,,,7.3151595953895345,-142.5231586757739,-3.4409331630533853,-16.277587905360445,33.8632132403556,-17.60793250619753,"3.45","1.54",212,"76.2",37,"97.9",2289,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.14",,,,,,,,12,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",242,"0","-0.044","75.0","6.7",,"0.044","88.0",1,-1,"0.649","0.351",23,31,23,32,1,0,6,1,5,1,"1.36","1.07","1.07","25.8",14.967560012983618,-6.555867156499665,30.97839435994719,29.611878548915584,30.113928962549487
"FF","2025-04-14","98.4","-2.33","5.6","Skenes, Paul",671277,694973,"field_out","hit_into_play",,,,,4,"Luis García Jr. grounds out, shortstop Isiah Kiner-Falefa to first baseman Enmanuel Valdez.","R","L","R","PIT","WSH","X",6,"ground_ball",2,1,2025,"-0.95","0.86","-0.8","2.73",,,,1,2,"Top",114.32,151.68,,,,,6.37878389105956,-143.22319726666862,-4.382795532121985,-14.555241417530995,31.804231932720448,-19.473854601610235,"3.45","1.66",7,"88.7",-20,"99.1",2312,"6.6",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.9",0.097,0.084,"0",1,0,0,2,11,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shade","Standard",241,"0.017","-0.302","70.4","6.8",0.099,"0.302","88.7",1,-1,"0.632","0.368",23,25,23,25,1,0,6,1,5,1,"1.48","0.95","-0.95","22.5",2.506359755843128,15.170057993297485,23.359660303831948,44.597103584334064,19.506028969016448
"CH","2025-04-14","87.9","-2.43","5.47","Skenes, Paul",671277,694973,,"ball",,,,,13,"Luis García Jr. grounds out, shortstop Isiah Kiner-Falefa to first baseman Enmanuel Valdez.","R","L","R","PIT","WSH","B",,,1,1,2025,"-1.36","0.05","-1.65","2.05",,,,1,2,"Top",,,,,,,4.725375171390992,-127.88033613216679,-2.2778230289018024,-15.865487857181149,26.731472384406132,-31.40950834646368,"3.55","1.77",,,,"88.2",1863,"6.5",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.96",,,,,,,,11,3,"Changeup",1,0,0,1,0,1,0,1,"Standard","Standard",274,"0","0.056",,,,"-0.056",,1,-1,"0.632","0.368",23,25,23,25,1,0,6,1,5,1,"2.91","1.36","-1.36","19.4",,,,,
"ST","2025-04-14","84.4","-2.48","5.47","Skenes, Paul",671277,694973,,"foul",,,,,8,"Luis García Jr. grounds out, shortstop Isiah Kiner-Falefa to first baseman Enmanuel Valdez.","R","L","R","PIT","WSH","S",,,1,0,2025,"1.14","0.42","-0.08","1.96",,,,1,2,"Top",,,,,,,3.309694369773988,-122.7732873699259,-2.554473424195604,10.720880276037203,27.30647100733564,-27.625024111838464,"3.45","1.66",4,"68.6",-27,"84",2467,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.14",,,,,,,,11,2,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",92,"0","-0.051","64.4","7.9",,"0.051","88.0",1,-1,"0.632","0.368",23,25,23,25,1,0,6,1,5,1,"2.81","-1.14","1.14","19.3",13.89754608973388,-20.19985404357245,28.008352711762498,35.7795929428606,46.718399489539095
"FF","2025-04-14","98.4","-2.39","5.58","Skenes, Paul",671277,694973,,"ball",,,,,11,"Luis García Jr. grounds out, shortstop Isiah Kiner-Falefa to first baseman Enmanuel Valdez.","R","L","R","PIT","WSH","B",,,0,0,2025,"-1.18","0.96","-1.07","2.78",,,,1,2,"Top",,,,,,,6.355951395037394,-143.13173491117323,-4.331569803248473,-17.654159075164962,35.46098401300248,-18.189513936862117,"3.57","1.71",,,,"98.7",2386,"6.6",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.88",,,,,,,,11,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",241,"0","0.04",,,,"-0.04",,1,-1,"0.632","0.368",23,25,23,25,1,0,6,1,5,1,"1.41","1.18","-1.18","23.5",,,,,
"FF","2025-04-14","98.2","-2.32","5.53","Skenes, Paul",605137,694973,"strikeout","swinging_strike",,,,,11,"Josh Bell strikes out swinging.","R","L","R","PIT","WSH","S",2,,2,2,2025,"-1.23","1.08","-1.64","2.86",,,,0,2,"Top",,,,,,,4.738211193277348,-142.9112511393211,-4.289996653341463,-17.985696601221584,33.942567498921456,-16.58180935051779,"3.75","1.77",,,,"98.7",2388,"6.6",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.9",,0,"0",1,0,0,,10,5,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",237,"0.024","-0.235","63.3","7.9",,"0.235",,1,-1,"0.608","0.392",23,32,23,33,1,0,6,1,5,1,"1.29","1.23","-1.23","20.6",-0.014182335210706233,30.30531968076837,25.437097114422766,51.82656385840937,-3.1500714471409137
"CH","2025-04-14","88.7","-2.43","5.41","Skenes, Paul",605137,694973,,"ball",,,,,13,"Josh Bell strikes out swinging.","R","L","R","PIT","WSH","B",,,1,2,2025,"-1.39","0.16","-0.02","-0.13",,,,0,2,"Top",,,,,,,8.79899612733538,-128.64847124652565,-7.729569437920043,-17.361907262589437,29.621764076198676,-28.749783803482497,"3.8","1.76",,,,"88.2",1927,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.08",,,,,,,,10,4,"Changeup",1,0,0,1,0,1,0,1,"Standard","Standard",269,"0","0.043",,,,"-0.043",,1,-1,"0.608","0.392",23,32,23,33,1,0,6,1,5,1,"2.78","1.39","-1.39","14.2",,,,,
"FF","2025-04-14","99.6","-2.41","5.49","Skenes, Paul",605137,694973,,"ball",,,,,11,"Josh Bell strikes out swinging.","R","L","R","PIT","WSH","B",,,0,2,2025,"-1.19","0.89","-0.99","4.15",,,,0,2,"Top",,,,,,,6.6898009842002,-144.8999517760406,-0.32884730857264,-18.35924934505589,36.19283088359355,-19.915164288933322,"3.79","2",,,,"99.4",2386,"6.3",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.16",,,,,,,,10,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",241,"0","0.025",,,,"-0.025",,1,-1,"0.608","0.392",23,32,23,33,1,0,6,1,5,1,"1.43","1.19","-1.19","19.4",,,,,
"FF","2025-04-14","97.8","-2.32","5.54","Skenes, Paul",605137,694973,,"called_strike",,,,,6,"Josh Bell strikes out swinging.","R","L","R","PIT","WSH","S",,,0,1,2025,"-1.34","1.05","0.8","2.98",,,,0,2,"Top",,,,,,,11.513776632976107,-141.91642996173596,-3.7736738981690165,-20.80756710358206,34.31157772693666,-17.26430728932391,"3.95","1.95",,,,"97.5",2410,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.11",,,,,,,,10,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shade","Standard",240,"0","-0.054",,,,"0.054",,1,-1,"0.608","0.392",23,32,23,33,1,0,6,1,5,1,"1.35","1.34","-1.34","21.2",,,,,
"FS","2025-04-14","96.3","-2.37","5.52","Skenes, Paul",605137,694973,,"called_strike",,,,,9,"Josh Bell strikes out swinging.","R","L","R","PIT","WSH","S",,,0,0,2025,"-1.19","0.79","0.47","1.49",,,,0,2,"Top",,,,,,,10.287181380703437,-139.84210356038403,-6.944441704350517,-17.934240214855674,30.950069624614642,-20.36138940116858,"3.77","1.57",,,,"96.9",1870,"6.7",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.78",,,,,,,,10,1,"Split-Finger",1,0,0,1,0,1,0,1,"Infield shade","Standard",246,"0","-0.04",,,,"0.04",,1,-1,"0.608","0.392",23,32,23,33,1,0,6,1,5,1,"1.67","1.19","-1.19","18.3",,,,,
"CH","2025-04-14","88.5","-2.36","5.51","Skenes, Paul",663993,694973,"field_out","hit_into_play",,,,,13,"Nathaniel Lowe grounds out, shortstop Isiah Kiner-Falefa to first baseman Enmanuel Valdez.","R","L","R","PIT","WSH","X",6,"ground_ball",3,1,2025,"-1.39","0.46","-0.95","2.4",,695578,,2,1,"Top",108.24,156.75,,,,,6.345844184983948,-128.7726559447389,-2.472834179095237,-16.79217353104268,27.322471569809004,-26.768634298133737,"3.54","1.56",111,"92.6",5,"88.6",1848,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.07",0.529,0.54,"0",1,0,0,4,4,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",274,"0.032","-0.342","67.7","7.6",0.671,"0.342","92.6",0,0,"0.515","0.485",23,29,23,30,1,0,6,1,5,1,"2.46","1.39","-1.39","20.0",1.5225671323013639,13.913896531603339,27.778643250125217,49.65194149258586,22.401803507756195
"FS","2025-04-14","94.2","-2.44","5.44","Skenes, Paul",663993,694973,,"ball",,,,,13,"Nathaniel Lowe grounds out, shortstop Isiah Kiner-Falefa to first baseman Enmanuel Valdez.","R","L","R","PIT","WSH","B",,,2,1,2025,"-0.93","-0.02","-1.07","2.46",,695578,,2,1,"Top",,,,,,,5.667486536899675,-137.08919192234953,-1.9862539397827348,-13.005867821493048,30.062765735026332,-32.214947979976365,"3.58","1.73",,,,"94.7",1634,"6.6",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.92",,,,,,,,4,4,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",255,"0","0.055",,,,"-0.055",,0,0,"0.515","0.485",23,29,23,30,1,0,6,1,5,1,"2.59","0.93","-0.93","16.9",,,,,
"FF","2025-04-14","99.4","-2.25","5.53","Skenes, Paul",663993,694973,,"ball",,,,,11,"Nathaniel Lowe grounds out, shortstop Isiah Kiner-Falefa to first baseman Enmanuel Valdez.","R","L","R","PIT","WSH","B",,,1,1,2025,"-1.02","0.69","-1.71","3.67",,695578,,2,1,"Top",,,,,,,3.8936343479843885,-144.71036911678246,-1.3148270854276043,-15.235881660282116,33.280755435080366,-22.357034561622804,"3.54","1.52",,,,"100.1",2226,"6.6",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.89",,,,,,,,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",241,"0","0.021",,,,"-0.021",,0,0,"0.515","0.485",23,29,23,30,1,0,6,1,5,1,"1.61","1.02","-1.02","20.1",,,,,
"FF","2025-04-14","99.4","-2.2","5.54","Skenes, Paul",663993,694973,,"ball",,,,,11,"Nathaniel Lowe grounds out, shortstop Isiah Kiner-Falefa to first baseman Enmanuel Valdez.","R","L","R","PIT","WSH","B",,,0,1,2025,"-1.21","0.84","-1.01","3.12",,,695578,2,1,"Top",,,,,,,6.154992786823263,-144.61484807913794,-3.1990585380507226,-18.437561204264025,34.80488531331652,-19.829216494117198,"3.54","1.64",,,,"100",2428,"6.7",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.82",,,,,,,,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",244,"0","0.026",,,,"-0.026",,0,0,"0.525","0.475",23,29,23,30,1,0,6,1,5,1,"1.47","1.21","-1.21","22.1",,,,,
"SL","2025-04-14","86.6","-2.34","5.4","Skenes, Paul",663993,694973,,"called_strike",,,,,9,"Nathaniel Lowe grounds out, shortstop Isiah Kiner-Falefa to first baseman Enmanuel Valdez.","R","L","R","PIT","WSH","S",,,0,0,2025,"0.05","0.47","0.45","1.67",,,695578,2,1,"Top",,,,,,,6.563474765595381,-125.91754819361798,-3.6497961563174424,-0.7737063754503282,25.992605546642128,-26.649354911273193,"3.54","1.54",,,,"86.9",2424,"6.5",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.97",,,,,,,,4,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",125,"0","-0.043",,,,"0.043",,0,0,"0.525","0.475",23,29,23,30,1,0,6,1,5,1,"2.58","-0.05","0.05","19.6",,,,,
"CH","2025-04-14","87.9","-2.34","5.48","Skenes, Paul",660688,694973,"strikeout","swinging_strike",,,,,13,"Keibert Ruiz strikes out swinging.","R","L","R","PIT","WSH","S",2,,1,2,2025,"-1.23","0.5","-1.8","1.97",,,695578,1,1,"Top",,,,,,,3.882297233813982,-127.91166058105728,-3.4313176749123233,-14.32992314705749,27.682159903626474,-26.153243710881437,"3.38","1.57",,,,"88",1900,"6.4",778321,680779,665839,624428,663647,643396,502054,665833,457705,"54.07",,0,"0",1,0,0,,3,6,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",272,"0.028","-0.179","53.1","7.4",,"0.179",,0,0,"0.497","0.503",23,26,23,27,1,0,6,1,5,1,"2.46","1.23","-1.23","21.8",0.26113042258786173,0.20712058026241967,29.769128437189558,52.88532913171104,26.65713351922473
"FS","2025-04-14","94.4","-2.19","5.49","Skenes, Paul",660688,694973,,"foul",,,,,7,"Keibert Ruiz strikes out swinging.","R","L","R","PIT","WSH","S",,,1,2,2025,"-1.03","-0.03","-0.44","1.46",,,695578,1,1,"Top",,,,,,,6.895259744355047,-137.4172170463366,-4.807591847245753,-14.48573322783141,28.228211058991036,-31.706221668854866,"3.38","1.57",3,"87.5",-25,"95.3",1759,"6.6",778321,680779,665839,624428,663647,643396,502054,665833,457705,"53.89",,,,,,,,3,5,"Split-Finger",0,0,0,0,0,0,0,0,"Infield shade","Standard",256,"0","0","69.3","7.4",,"0","88.0",0,0,"0.497","0.503",23,26,23,27,1,0,6,1,5,1,"2.57","1.03","-1.03","19.8",12.036018091575055,-10.848356112199214,37.565965494707136,37.01907822366922,36.11563888711444
