pitch_type,release_speed,release_pos_x,release_pos_z,events,description,zone,stand,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,hit_distance_sc,launch_speed,launch_angle,release_spin_rate,release_extension,game_pk,fielder_2,launch_speed_angle,at_bat_number,pitch_number,bat_score,fld_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game
ST,83.8,-2.29,5.51,,called_strike,5,R,S,,,1,0,1.24,0.63,0.24,2.32,,,,2,4,Top,,,,,,2443,6.8,777806,680779,,27,2,0,1,0,1,Standard,Standard,2,1,5
SL,85.1,-2.37,5.58,,ball,14,R,B,,,0,0,0.15,0.88,0.96,1.14,,,,2,4,Top,,,,,,2333,6.9,777806,680779,,27,1,0,1,0,1,Standard,Standard,2,1,5
FS,94.2,-2.72,5.49,strikeout,swinging_strike,14,L,S,2,,2,2,-0.78,-0.27,0.2,1.49,,,,1,4,Top,,,,,,1523,7,777806,680779,,26,5,0,1,0,1,Infield shade,Standard,2,1,5
CH,88.5,-2.66,5.5,,ball,14,L,B,,,1,2,-1.46,0.51,0.32,-0.13,,,,1,4,Top,,,,,,1959,6.9,777806,680779,,26,4,0,1,0,1,Infield shade,Standard,2,1,5
FF,98.3,-2.74,5.58,,ball,1,L,B,,,0,2,-1.41,0.81,-0.78,3.59,,,,1,4,Top,,,,,,2319,6.7,777806,680779,,26,3,0,1,0,1,Infield shade,Standard,2,1,5
FS,93.3,-2.74,5.57,,swinging_strike,13,L,S,,,0,1,-1.22,0.11,-1.37,1.71,,,,1,4,Top,,,,,,1575,6.6,777806,680779,,26,2,0,1,0,1,Infield shade,Standard,2,1,5
FS,93.1,-2.83,5.61,,swinging_strike,13,L,S,,,0,0,-1.07,-0.18,-0.74,0.96,,,,1,4,Top,,,,,,1686,6.7,777806,680779,,26,1,0,1,0,1,Standard,Standard,2,1,5
ST,84.5,-2.3,5.44,strikeout,called_strike,8,R,S,2,,2,2,0.72,0.59,0.04,1.55,,,,0,4,Top,,,,,,2462,6.6,777806,680779,,25,6,0,1,0,1,Standard,Standard,2,1,5
CH,88.4,-2.17,5.6,,foul,9,R,S,,,2,2,-1.33,0.58,0.64,1.72,,,,0,4,Top,,,,,,1845,7,777806,680779,,25,5,0,1,0,1,Standard,Standard,2,1,5
FF,97.8,-2.19,5.59,,ball,12,R,B,,,1,2,-1.19,0.7,0.53,3.72,,,,0,4,Top,,,,,,2200,6.8,777806,680779,,25,4,0,1,0,1,Standard,Standard,2,1,5
SI,97.5,-2.16,5.55,,foul,13,R,S,,,1,1,-1.37,0.68,-0.06,1.55,,,,0,4,Top,,,1,70,-63,2376,7,777806,680779,,25,3,0,1,0,1,Standard,Standard,2,1,5
FF,98.2,-2.12,5.74,,called_strike,6,R,S,,,1,0,-1.03,1.13,0.36,2.43,,,,0,4,Top,,,,,,2161,6.9,777806,680779,,25,2,0,1,0,1,Standard,Standard,2,1,5
FS,93.1,-2.35,5.73,,ball,13,R,B,,,0,0,-1,-0.18,-1.03,2.33,,,,0,4,Top,,,,,,1635,6.7,777806,680779,,25,1,0,1,0,1,Standard,Standard,2,1,5
ST,86.6,-2.3,5.45,strikeout,swinging_strike,14,R,S,2,,1,2,1.19,0.45,1.54,1.26,,,,2,3,Top,,,,,,2429,6.9,777806,680779,,20,5,0,0,0,0,Standard,Standard,2,1,5
FS,94.6,-2.29,5.43,,ball,13,R,B,,,0,2,-1.34,-0.29,-0.46,-0.2,,,,2,3,Top,,,,,,1777,6.9,777806,680779,,20,4,0,0,0,0,Standard,Standard,2,1,5
FF,99.1,-2.05,5.6,,foul,12,R,S,,,0,2,-1.11,1.25,0.85,3.85,,,,2,3,Top,,,258,82.7,27,2293,7.1,777806,680779,,20,3,0,0,0,0,Standard,Standard,2,1,5
FF,99.1,-2,5.57,,foul,2,R,S,,,0,1,-1.21,1.1,-0.04,3.26,,,,2,3,Top,,,270,92,48,2333,7,777806,680779,,20,2,0,0,0,0,Standard,Standard,2,1,5
FF,98.6,-1.99,5.64,,swinging_strike,2,R,S,,,0,0,-1.11,1.08,-0.24,3.59,,,,2,3,Top,,,,,,2251,6.8,777806,680779,,20,1,0,0,0,0,Standard,Standard,2,1,5
ST,84.8,-2.84,5.51,field_out,hit_into_play,9,L,X,9,line_drive,0,0,0.82,0.32,0.43,1.92,,,,1,3,Top,177.71,67.03,349,106.6,19,2291,6.9,777806,680779,6,19,1,0,0,0,0,Standard,Standard,2,1,5
FF,99.2,-1.97,5.59,field_out,hit_into_play,6,R,X,9,fly_ball,3,2,-1.2,0.94,0.56,2.13,,,,0,3,Top,199.38,96.23,312,93.6,30,2268,7,777806,680779,3,18,6,0,0,0,0,Standard,Standard,1,0,5
FF,99.4,-1.94,5.58,,ball,14,R,B,,,2,2,-1.2,1.04,1.57,2.3,,,,0,3,Top,,,,,,2424,6.8,777806,680779,,18,5,0,0,0,0,Standard,Standard,1,0,5
ST,85.1,-2.12,5.46,,ball,14,R,B,,,1,2,1.23,0.58,1.77,1.67,,,,0,3,Top,,,,,,2492,6.8,777806,680779,,18,4,0,0,0,0,Standard,Standard,1,0,5
ST,85.1,-2.08,5.51,,ball,14,R,B,,,0,2,1.11,0.48,1.52,1.61,,,,0,3,Top,,,,,,2462,7,777806,680779,,18,3,0,0,0,0,Standard,Standard,1,0,5
SI,97.4,-2.08,5.54,,called_strike,9,R,S,,,0,1,-1.51,0.65,0.58,1.91,,,,0,3,Top,,,,,,2415,7,777806,680779,,18,2,0,0,0,0,Standard,Standard,1,0,5
FF,98.5,-2.08,5.64,,called_strike,3,R,S,,,0,0,-0.99,1.24,0.74,2.65,,,,0,3,Top,,,,,,2341,7,777806,680779,,18,1,0,0,0,0,Standard,Standard,1,0,5
FF,99.6,-2.51,5.52,strikeout,called_strike,9,L,S,2,,2,2,-1.19,0.93,0.64,1.9,,,,2,2,Top,,,,,,2308,6.9,777806,680779,,12,5,0,0,0,0,Standard,Standard,1,0,5
FF,98.7,-2.54,5.62,,called_strike,6,L,S,,,2,1,-0.96,1.12,0.38,2.62,,,,2,2,Top,,,,,,2263,6.9,777806,680779,,12,4,0,0,0,0,Standard,Standard,1,0,5
FF,99,-2.66,5.6,,called_strike,7,L,S,,,2,0,-1.19,1.1,-0.39,2.16,,,,2,2,Top,,,,,,2174,6.9,777806,680779,,12,3,0,0,0,0,Standard,Standard,1,0,5
ST,81.9,-2.6,5.53,,ball,13,L,B,,,1,0,1.27,0.7,-1.08,2.01,,,,2,2,Top,,,,,,2424,6.7,777806,680779,,12,2,0,0,0,0,Infield shade,Standard,1,0,5
ST,83.2,-2.92,5.58,,ball,13,L,B,,,0,0,1.35,0.61,-1.13,2.66,,,,2,2,Top,,,,,,2357,6.6,777806,680779,,12,1,0,0,0,0,Infield shade,Standard,1,0,5
ST,83.1,-2.15,5.5,field_out,hit_into_play,6,R,X,3,popup,1,0,1.2,0.79,0.5,2.57,,,,1,2,Top,145.74,198.3,25,77.7,81,2479,6.9,777806,680779,3,11,2,0,0,0,0,Standard,Standard,1,0,5
FF,98.3,-2.19,5.64,,ball,11,R,B,,,0,0,-1.17,0.98,-1.26,3.4,,,,1,2,Top,,,,,,2153,7,777806,680779,,11,1,0,0,0,0,Standard,Standard,1,0,5
FF,99.4,-2.72,5.55,strikeout,called_strike,9,L,S,2,,1,2,-1.25,1.21,0.56,1.7,,,,0,2,Top,,,,,,2379,7,777806,680779,,10,5,0,0,0,0,Strategic,Standard,1,0,5
ST,84.5,-2.86,5.46,,foul,5,L,S,,,1,2,0.86,0.61,0.24,2.47,,,,0,2,Top,,,177,67.2,39,2289,7.2,777806,680779,,10,4,0,0,0,0,Infield shade,Standard,1,0,5
FS,94,-2.74,5.59,,foul,14,L,S,,,1,1,-1.17,-0.01,0.32,1.18,,,,0,2,Top,,,4,85.6,-18,1546,6.7,777806,680779,,10,3,0,0,0,0,Standard,Standard,1,0,5
ST,82.1,-2.78,5.6,,ball,11,L,B,,,0,1,1.28,0.51,-0.67,3.34,,,,0,2,Top,,,,,,2383,6.7,777806,680779,,10,2,0,0,0,0,Standard,Standard,1,0,5
FF,98.3,-2.71,5.65,,foul,5,L,S,,,0,0,-1.25,0.64,-0.01,2.37,,,,0,2,Top,,,203,68.8,28,2147,6.9,777806,680779,,10,1,0,0,0,0,Standard,Standard,1,0,5
FF,99.2,-2.08,5.55,strikeout,swinging_strike,3,R,S,2,,1,2,-1.31,0.96,0.46,2.97,,694192,592885,2,1,Top,,,,,,2302,6.9,777806,680779,,5,4,0,0,0,0,Standard,Standard,1,0,5
CH,89.1,-2.26,5.51,,ball,13,R,B,,,0,2,-1.63,0.52,-0.82,1.41,,694192,592885,2,1,Top,,,,,,1860,6.6,777806,680779,,5,3,0,0,0,0,Standard,Standard,1,0,5
FS,93.4,-2.22,5.57,,called_strike,7,R,S,,,0,1,-0.64,-0.14,-0.64,1.91,,694192,592885,2,1,Top,,,,,,1625,6.8,777806,680779,,5,2,0,0,0,0,Standard,Standard,1,0,5
ST,84.5,-2.19,5.57,,called_strike,3,R,S,,,0,0,1.22,0.39,0.8,2.88,,694192,592885,2,1,Top,,,,,,2404,6.7,777806,680779,,5,1,0,0,0,0,Standard,Standard,1,0,5
CU,83.2,-2.49,5.59,single,hit_into_play,13,L,X,7,line_drive,1,2,0.63,-0.35,-0.83,1.95,,,694192,2,1,Top,81.65,81.57,281,91.6,17,2496,6.7,777806,680779,4,4,5,0,0,0,0,Standard,Standard,1,0,5
FF,98.1,-2.44,5.55,,foul,2,L,S,,,1,2,-1.35,0.98,0.02,3.04,,,694192,2,1,Top,,,182,73.2,41,2278,6.8,777806,680779,,4,4,0,0,0,0,Strategic,Standard,1,0,5
FF,97.6,-2.31,5.62,,called_strike,6,L,S,,,1,1,-1.12,0.91,0.52,2.46,,,694192,2,1,Top,,,,,,2070,6.8,777806,680779,,4,3,0,0,0,0,Strategic,Standard,1,0,5
FF,98.2,-2.44,5.69,,ball,11,L,B,,,0,1,-1.24,1.02,-1.34,3.41,,,694192,2,1,Top,,,,,,2224,6.7,777806,680779,,4,2,0,0,0,0,Standard,Standard,1,0,5
FF,98.6,-2.38,5.68,,swinging_strike,2,L,S,,,0,0,-1.23,0.98,-0.11,3.19,,,694192,2,1,Top,,,,,,2216,6.9,777806,680779,,4,1,0,0,0,0,Standard,Standard,1,0,5
FF,98.9,-1.95,5.69,field_out,hit_into_play,6,R,X,9,fly_ball,2,1,-1.22,0.93,0.43,2.85,,,694192,1,1,Top,201.48,145.6,210,90,57,2221,6.9,777806,680779,3,3,4,0,0,0,0,Standard,Standard,1,0,5
FS,94.1,-2.11,5.54,,called_strike,8,R,S,,,2,0,-0.98,-0.35,-0.14,2.16,,,694192,1,1,Top,,,,,,1592,6.9,777806,680779,,3,3,0,0,0,0,Standard,Standard,1,0,5
FF,98.9,-1.91,5.62,,ball,14,R,B,,,1,0,-1.19,0.99,1.01,2.06,,,694192,1,1,Top,,,,,,2298,7,777806,680779,,3,2,0,0,0,0,Standard,Standard,1,0,5
ST,84.2,-2.15,5.48,,ball,14,R,B,,,0,0,1.18,0.41,0.41,1.32,,,694192,1,1,Top,,,,,,2444,6.8,777806,680779,,3,1,0,0,0,0,Standard,Standard,1,0,5
ST,85,-2.27,5.42,single,hit_into_play,9,R,X,7,fly_ball,0,2,1.09,0.52,0.72,1.88,,,,1,1,Top,99.41,110.73,220,66.6,31,2407,6.7,777806,680779,4,2,4,0,0,0,0,Standard,Standard,1,0,5
FF,99.7,-2.24,5.53,,foul,1,R,S,,,0,2,-1.18,0.77,-0.65,3.32,,,,1,1,Top,,,135,69.6,72,2171,7,777806,680779,,2,3,0,0,0,0,Standard,Standard,1,0,5
FF,99.5,-2.01,5.62,,foul,5,R,S,,,0,1,-1.2,0.87,0.23,2.91,,,,1,1,Top,,,266,81.7,30,2170,6.8,777806,680779,,2,2,0,0,0,0,Standard,Standard,1,0,5
ST,83.5,-2.28,5.5,,called_strike,4,R,S,,,0,0,1.14,0.42,-0.54,2.65,,,,1,1,Top,,,,,,2412,6.6,777806,680779,,2,1,0,0,0,0,Standard,Standard,1,0,5
FF,99.5,-2.7,5.59,strikeout,swinging_strike,7,L,S,2,,2,2,-1.41,0.88,-0.71,2.16,,,,0,1,Top,,,,,,2281,6.9,777806,680779,,1,6,0,0,0,0,Standard,Standard,1,0,5
FF,99.9,-2.69,5.63,,foul,6,L,S,,,2,2,-1.45,0.88,0.62,2.38,,,,0,1,Top,,,199,74.4,22,2343,7,777806,680779,,1,5,0,0,0,0,Standard,Standard,1,0,5
CH,88.9,-2.82,5.48,,ball,13,L,B,,,1,2,-1.6,0.37,-0.02,0.65,,,,0,1,Top,,,,,,1837,6.8,777806,680779,,1,4,0,0,0,0,Standard,Standard,1,0,5
FF,99,-2.63,5.58,,called_strike,5,L,S,,,1,1,-1.52,1.05,0.25,2.38,,,,0,1,Top,,,,,,2230,6.8,777806,680779,,1,3,0,0,0,0,Standard,Standard,1,0,5
FF,98.2,-2.7,5.63,,swinging_strike,13,L,S,,,1,0,-1.57,1.06,-0.96,2.49,,,,0,1,Top,,,,,,2314,6.8,777806,680779,,1,2,0,0,0,0,Standard,Standard,1,0,5
FF,99.2,-2.76,5.65,,ball,11,L,B,,,0,0,-1.46,0.95,-1.19,2.8,,,,0,1,Top,,,,,,2173,6.9,777806,680779,,1,1,0,0,0,0,Standard,Standard,1,0,5
SI,97.9,-2.65,5.72,field_out,hit_into_play,3,L,X,6,fly_ball,2,2,-1.31,0.59,0.71,2.91,,,,2,8,Bot,115.42,125.35,190,63.2,28,2341,7.8,777880,680779,4,57,7,1,0,1,0,Infield shade,Standard,4,3,6
CH,87.6,-2.86,5.79,,foul,13,L,S,,,2,2,-1.82,0.49,-0.96,2.39,,,,2,8,Bot,,,238,77.5,50,2082,6.6,777880,680779,,57,6,1,0,1,0,Infield shade,Standard,4,3,6
CH,86.9,-2.6,5.69,,foul,5,L,S,,,2,2,-1.38,0.35,0.15,2.4,,,,2,8,Bot,,,71,73.7,86,1847,7.7,777880,680779,,57,5,1,0,1,0,Infield shade,Standard,4,3,6
CH,86.9,-2.72,5.68,,ball,14,L,B,,,1,2,-1.74,0.41,0.18,0.7,,,,2,8,Bot,,,,,,1910,6.5,777880,680779,,57,4,1,0,1,0,Infield shade,Standard,4,3,6
FF,97,-2.67,5.74,,ball,11,L,B,,,0,2,-1.65,1.1,-0.81,3.78,,,,2,8,Bot,,,,,,2261,6.3,777880,680779,,57,3,1,0,1,0,Infield shade,Standard,4,3,6
FF,97.8,-2.54,5.69,,called_strike,2,L,S,,,0,1,-1.79,1.24,0.05,3.31,,,,2,8,Bot,,,,,,2307,7.4,777880,680779,,57,2,1,0,1,0,Infield shade,Standard,4,3,6
FS,93.8,-2.74,5.69,,called_strike,8,L,S,,,0,0,-1.69,0.18,-0.22,2.07,,,,2,8,Bot,,,,,,1658,6.4,777880,680779,,57,1,1,0,1,0,Infield shade,Standard,4,3,6
CH,87.6,-2.8,5.7,strikeout,swinging_strike,14,L,S,2,,1,2,-1.58,0.35,0.14,1,,,,1,8,Bot,,,,,,1810,6.4,777880,680779,,56,4,1,0,1,0,Infield shade,Standard,3,2,6
FS,93.2,-2.81,5.69,,swinging_strike,13,L,S,,,1,1,-1.49,-0.11,-0.68,1.2,,,,1,8,Bot,,,,,,1616,6.6,777880,680779,,56,3,1,0,1,0,Infield shade,Standard,3,2,6
ST,82.7,-2.79,5.64,,ball,11,L,B,,,0,1,0.64,0.38,-1.01,2.17,,,,1,8,Bot,,,,,,2226,6.4,777880,680779,,56,2,1,0,1,0,Infield shade,Standard,3,2,6
ST,84,-2.88,5.68,,called_strike,2,L,S,,,0,0,0.64,0.55,0.11,2.47,,,,1,8,Bot,,,,,,2345,6.7,777880,680779,,56,1,1,0,1,0,Infield shade,Standard,3,2,6
FS,93,-2.64,5.82,field_out,hit_into_play,7,L,X,4,ground_ball,1,0,-1.52,0.55,-0.29,1.74,,,,0,8,Bot,154.5,158.62,11,71.6,-9,1716,6.5,777880,680779,2,55,2,1,0,1,0,Standard,Standard,3,2,6
FF,96.7,-2.61,5.84,,ball,11,L,B,,,0,0,-1.67,0.81,-0.6,3.61,,,,0,8,Bot,,,,,,2270,6.7,777880,680779,,55,1,1,0,1,0,Standard,Standard,3,2,6
SI,97.2,-2.23,5.64,field_out,hit_into_play,8,R,X,5,ground_ball,0,0,-1.49,0.48,-0.08,2.07,,,,2,7,Bot,106.33,165.21,,,,2409,6.6,777880,680779,,51,1,1,0,1,0,Standard,Standard,3,2,6
CH,86.8,-2.79,5.67,strikeout,swinging_strike,13,L,S,2,,1,2,-1.56,0.42,-0.32,1.15,,,,1,7,Bot,,,,,,2089,6.5,777880,680779,,50,4,1,0,1,0,Infield shade,Standard,3,2,6
FF,97,-2.63,5.79,,swinging_strike,6,L,S,,,1,1,-1.42,1.35,0.35,2.71,,,,1,7,Bot,,,,,,2302,6.6,777880,680779,,50,3,1,0,1,0,Infield shade,Standard,3,2,6
FF,97,-2.81,5.8,,ball,11,L,B,,,0,1,-1.13,0.98,-0.92,3.62,,,,1,7,Bot,,,,,,2297,6.5,777880,680779,,50,2,1,0,1,0,Infield shade,Standard,3,2,6
FF,96.7,-2.66,5.81,,foul,2,L,S,,,0,0,-1.4,1.19,0.1,3.34,,,,1,7,Bot,,,137,90.2,83,2335,6.7,777880,680779,,50,1,1,0,1,0,Infield shade,Standard,3,2,6
ST,83.9,-2.13,5.7,field_out,hit_into_play,14,R,X,7,fly_ball,0,2,0.82,0.74,0.59,1.52,,,,0,7,Bot,79.31,90.24,294,78.5,33,2394,6.8,777880,680779,3,49,3,1,0,1,0,Standard,Standard,3,2,6
ST,83.1,-2.09,5.63,,called_strike,7,R,S,,,0,1,0.78,0.77,-0.47,1.82,,,,0,7,Bot,,,,,,2337,6.6,777880,680779,,49,2,1,0,1,0,Standard,Standard,3,2,6
ST,82.4,-2.26,5.76,,swinging_strike,8,R,S,,,0,0,0.66,0.54,-0.16,1.83,,,,0,7,Bot,,,,,,2252,6.4,777880,680779,,49,1,1,0,1,0,Standard,Standard,3,2,6
FS,94,-2.59,5.89,field_out,hit_into_play,4,L,X,4,ground_ball,2,0,-1.54,-0.01,-0.32,2.25,,,547180,2,6,Bot,150.45,159.63,85,107.6,3,1771,6.6,777880,680779,4,44,3,1,0,1,0,Infield shade,Standard,3,2,6
FS,93.9,-2.49,5.8,,ball,13,L,B,,,1,0,-1.47,0.5,-1.01,1.43,,,547180,2,6,Bot,,,,,,1737,6.5,777880,680779,,44,2,1,0,1,0,Infield shade,Standard,3,2,6
SL,84.5,-2.61,5.79,,ball,11,L,B,,,0,0,-0.36,1.01,-1.2,3.34,,,547180,2,6,Bot,,,,,,2408,6.3,777880,680779,,44,1,1,0,1,0,Infield shade,Standard,3,2,6
CH,88.1,-2.79,5.76,single,hit_into_play,13,L,X,8,line_drive,3,2,-1.65,0.53,-0.99,1.52,,,,2,6,Bot,147.49,86.68,272,77.7,25,1992,6.5,777880,680779,4,43,7,1,0,1,0,Infield shade,Standard,3,2,6
FF,98.2,-2.62,5.73,,foul,1,L,S,,,3,2,-1.31,1.08,-0.34,3.1,,,,2,6,Bot,,,207,84.7,64,2317,6.4,777880,680779,,43,6,1,0,1,0,Strategic,Standard,3,2,6
CU,84.4,-2.81,5.77,,ball,14,L,B,,,2,2,0.67,0.05,0.54,0.38,,,,2,6,Bot,,,,,,2595,6.5,777880,680779,,43,5,1,0,1,0,Infield shade,Standard,3,2,6
FF,97.9,-2.77,5.7,,ball,11,L,B,,,1,2,-1.41,0.88,-1.06,4.54,,,,2,6,Bot,,,,,,2253,6.3,777880,680779,,43,4,1,0,1,0,Standard,Standard,3,2,6
FF,97.7,-2.82,5.66,,foul,4,L,S,,,1,1,-1.31,0.84,-0.48,2.56,,,,2,6,Bot,,,118,80.9,8,2342,6.6,777880,680779,,43,3,1,0,1,0,Standard,Standard,3,2,6
FF,97.7,-2.67,5.79,,swinging_strike,1,L,S,,,1,0,-1.3,1.15,-0.79,2.84,,,,2,6,Bot,,,,,,2362,6.1,777880,680779,,43,2,1,0,1,0,Standard,Standard,3,2,6
FF,97.5,-2.64,5.76,,ball,11,L,B,,,0,0,-1.21,0.82,-1,2.71,,,,2,6,Bot,,,,,,2213,6.7,777880,680779,,43,1,1,0,1,0,Infield shade,Standard,3,2,6
ST,81.9,-2.16,5.69,field_out,hit_into_play,11,R,X,4,line_drive,0,1,0.7,0.71,-0.9,2.79,,,,1,6,Bot,140.51,149.35,136,58.8,21,2433,6.5,777880,680779,1,42,2,1,0,1,0,Standard,Standard,3,2,6
ST,83,-2.2,5.8,,swinging_strike,3,R,S,,,0,0,0.61,0.95,0.39,3.2,,,,1,6,Bot,,,,,,2331,6.4,777880,680779,,42,1,1,0,1,0,Infield shade,Standard,3,2,6
FF,97.3,-2.69,5.75,field_out,hit_into_play,1,L,X,4,ground_ball,2,2,-1.67,1.04,-0.33,2.9,,,,0,6,Bot,143.09,163.69,10,93.5,-15,2379,6.5,777880,680779,2,41,5,1,0,1,0,Infield shade,Standard,3,2,6
CU,83.8,-2.87,5.77,,ball,13,L,B,,,1,2,0.38,-0.18,-0.6,0.78,,,,0,6,Bot,,,,,,2457,6.5,777880,680779,,41,4,1,0,1,0,Infield shade,Standard,3,2,6
FF,96.7,-2.79,5.81,,foul,13,L,S,,,1,1,-1.65,1,-0.95,1.99,,,,0,6,Bot,,,184,70.6,43,2357,6.5,777880,680779,,41,3,1,0,1,0,Standard,Standard,3,2,6
CH,87.8,-2.86,5.85,,ball,13,L,B,,,0,1,-1.68,0.6,-1.62,2.4,,,,0,6,Bot,,,,,,1816,6.4,777880,680779,,41,2,1,0,1,0,Standard,Standard,3,2,6
FF,97.8,-2.77,5.93,,called_strike,7,L,S,,,0,0,-1.23,1.02,-0.39,2.14,,,,0,6,Bot,,,,,,2244,6.5,777880,680779,,41,1,1,0,1,0,Standard,Standard,3,2,6
CH,86.4,-2.62,5.82,strikeout,swinging_strike,8,L,S,2,,2,2,-1.5,0.85,-0.23,1.68,,,669016,2,5,Bot,,,,,,1800,6.4,777880,680779,,37,5,1,0,1,0,Infield shade,Standard,2,1,6
FF,97.8,-2.63,5.7,,ball,11,L,B,,,1,2,-1.35,0.67,-1.2,3.2,,,669016,2,5,Bot,,,,,,2282,6.7,777880,680779,,37,4,1,0,1,0,Infield shade,Standard,2,1,6
CH,86.6,-2.62,5.79,,swinging_strike,4,L,S,,,1,1,-1.67,0.64,-0.4,2.34,,,669016,2,5,Bot,,,,,,2027,6.4,777880,680779,,37,3,1,0,1,0,Infield shade,Standard,2,1,6
SL,85,-2.74,5.68,,called_strike,6,L,S,,,1,0,0.44,0.7,0.52,2.23,,,669016,2,5,Bot,,,,,,2348,6.3,777880,680779,,37,2,1,0,1,0,Infield shade,Standard,2,1,6
SL,84.7,-2.72,5.7,,ball,9,L,B,,,0,0,0,0.72,0.3,1.61,,,669016,2,5,Bot,,,,,,2449,6.1,777880,680779,,37,1,1,0,1,0,Standard,Standard,2,1,6
FF,97.3,-2.49,5.76,force_out,hit_into_play,7,L,X,6,ground_ball,1,1,-1.19,0.95,-0.53,1.76,592206,,596146,1,5,Bot,138.78,148.98,4,105.2,-23,2261,6.3,777880,680779,2,36,3,0,0,1,0,Standard,Standard,2,1,6
SL,86.3,-2.61,5.72,,ball,11,L,B,,,0,1,0.24,0.87,-1.1,3.15,592206,,596146,1,5,Bot,,,,,,2272,6.4,777880,680779,,36,2,0,0,0,0,Standard,Standard,2,1,6
FF,98.4,-2.41,5.78,,foul,7,L,S,,,0,0,-1.45,0.95,-0.46,2.06,592206,,596146,1,5,Bot,,,258,81.3,40,2312,6.4,777880,680779,,36,1,0,0,0,0,Standard,Standard,2,1,6
SI,96.9,-2.26,5.69,field_out,hit_into_play,13,R,X,8,fly_ball,0,1,-1.54,0.7,-1.25,2.19,592206,,596146,0,5,Bot,129.77,95.4,260,76.2,31,2254,6.8,777880,680779,3,35,2,0,0,0,0,Standard,Standard,2,1,6
FF,98.3,-1.95,5.77,,called_strike,8,R,S,,,0,0,-1.45,1.01,0.23,1.93,592206,,596146,0,5,Bot,,,,,,2255,7.3,777880,680779,,35,1,0,0,0,0,Standard,Standard,2,1,6
FS,93.2,-2.63,5.7,single,hit_into_play,7,L,X,9,ground_ball,0,1,-1.48,-0.09,-0.58,1.76,,,592206,0,5,Bot,166.67,119.57,113,86.4,7,1752,6.4,777880,680779,4,34,2,0,0,0,0,Infield shade,Standard,2,1,6
ST,85.1,-2.6,5.73,,called_strike,5,L,S,,,0,0,0.91,0.82,-0.14,2.36,,,592206,0,5,Bot,,,,,,2309,6.5,777880,680779,,34,1,0,0,0,0,Infield shade,Standard,2,1,6
FS,94.2,-2.18,5.75,single,hit_into_play,7,R,X,5,ground_ball,0,0,-1.59,0.33,-0.68,1.94,,,,0,5,Bot,107.85,163.69,27,102.5,-3,1793,6.7,777880,680779,2,33,1,0,0,0,0,Standard,Standard,2,1,6
FS,93.1,-2.81,5.69,field_out,hit_into_play,7,L,X,4,ground_ball,1,1,-1.22,-0.18,-0.54,1.61,,,,2,4,Bot,150.45,158.62,20,103.1,-4,1661,6.4,777880,680779,2,29,3,0,0,0,0,Infield shade,Standard,2,1,6
ST,86,-2.78,5.67,,ball,14,L,B,,,0,1,0.7,0.46,0.4,1.27,,,,2,4,Bot,,,,,,2299,6.5,777880,680779,,29,2,0,0,0,0,Infield shade,Standard,2,1,6
FS,93.6,-2.76,5.77,,called_strike,8,L,S,,,0,0,-1.47,0.12,0.15,1.87,,,,2,4,Bot,,,,,,1666,6.5,777880,680779,,29,1,0,0,0,0,Infield shade,Standard,2,1,6
FS,94,-2.63,5.7,field_out,hit_into_play,7,L,X,4,ground_ball,0,0,-1.28,-0.12,-0.8,1.63,,,,1,4,Bot,145.71,157.64,2,79.4,-40,1795,6.6,777880,680779,2,28,1,0,0,0,0,Infield shade,Standard,2,1,6
ST,83.2,-2.26,5.66,strikeout,called_strike,7,R,S,2,,1,2,0.78,0.49,-0.33,2.13,,,,0,4,Bot,,,,,,2294,6.6,777880,680779,,27,4,0,0,0,0,Infield shade,Standard,2,1,6
CH,87.8,-2.14,5.71,,ball,14,R,B,,,0,2,-1.66,0.82,0.83,0.76,,,,0,4,Bot,,,,,,1989,6.6,777880,680779,,27,3,0,0,0,0,Standard,Standard,2,1,6
ST,83.7,-2.13,5.7,,swinging_strike,3,R,S,,,0,1,0.94,0.8,0.56,3.17,,,,0,4,Bot,,,,,,2512,6.5,777880,680779,,27,2,0,0,0,0,Infield shade,Standard,2,1,6
FF,98.2,-1.91,5.83,,called_strike,5,R,S,,,0,0,-1.57,0.93,0.11,2.55,,,,0,4,Bot,,,,,,2198,6.8,777880,680779,,27,1,0,0,0,0,Standard,Standard,2,1,6
CH,88.3,-2.58,5.76,strikeout,swinging_strike,14,L,S,2,,3,2,-1.67,0.53,0.84,1.43,,,665561,2,3,Bot,,,,,,1809,6.6,777880,680779,,23,6,0,0,0,0,Infield shade,Standard,2,1,6
FF,98,-2.49,5.73,,ball,13,L,B,,,2,2,-1.33,1.08,-0.84,1.47,,,665561,2,3,Bot,,,,,,2260,6.4,777880,680779,,23,5,0,0,0,0,Infield shade,Standard,2,1,6
FF,98.6,-2.49,5.81,,ball,11,L,B,,,1,2,-1.22,1.23,-1.02,4.09,,,665561,2,3,Bot,,,,,,2161,6.6,777880,680779,,23,4,0,0,0,0,Infield shade,Standard,2,1,6
